Country.Code,Years,TotalGHGEmission.percapita,GDP,SelfHarm.inc.rate
CYP,2013,6.36711870562846e-06,27797.45703,43.31543381
CYP,2014,6.59634997807457e-06,27244.35156,43.00768126
CYP,2015,6.56669689758606e-06,23487.22852,42.9430087
CYP,2016,7.11229056059597e-06,24715.1543,43.21767871
CYP,2017,6.88541189133165e-06,26696.99023,43.70655733
CYP,2018,6.99019545350454e-06,29599.98633,44.19891545
CYP,2019,7.3062189168793e-06,29703.05273,44.48482324
CYP,2020,6.89638755167031e-06,28649.01563,44.40967447
CZE,2000,1.45361759357305e-05,6062.921528,106.62044
CZE,2001,1.4602786346345e-05,6669.074948,105.5826142
CZE,2002,1.4089956218135e-05,8101.260186,104.6433001
CZE,2003,1.44512486661269e-05,9852.456779,103.7903179
CZE,2004,1.45406522893124e-05,11782.55467,103.0090836
CZE,2005,1.42024906730011e-05,13442.49163,102.2882202
CZE,2006,1.44432925200498e-05,15259.07882,101.491878
CZE,2007,1.45875045199318e-05,18452.65328,100.5438035
CZE,2008,1.37355371216406e-05,22774.70451,99.528808
CZE,2009,1.29917877704344e-05,19817.42158,98.53907719
CZE,2010,1.31939841957685e-05,20160.43551,97.66542966
CZE,2011,1.29052652759771e-05,22049.10808,96.82503637
CZE,2012,1.24671278120521e-05,20014.0354,95.91341459
CZE,2013,1.20846407625749e-05,20260.4955,94.99644328
CZE,2014,1.18892137237851e-05,20038.41632,94.14175775
CZE,2015,1.20202627351127e-05,17931.59877,93.41947045
CZE,2016,1.21920738436006e-05,18753.96867,92.63980153
CZE,2017,1.23978827380933e-05,20913.19763,91.72467708
CZE,2018,1.2733049555933e-05,23705.93298,90.90297671
CZE,2019,1.27479345231904e-05,24062.719,90.40192086
CZE,2020,1.22168007838579e-05,23472.89155,90.2967836
DNK,2000,1.39412085063795e-05,30722.02518,100.4907056
DNK,2001,1.41083152648652e-05,30768.47755,96.33459463
DNK,2002,1.40988416704009e-05,33257.16226,92.24973271
DNK,2003,1.50401979455249e-05,40519.09749,88.42081414
DNK,2004,1.38178892013227e-05,46625.0501,85.04311652
DNK,2005,1.30889362575266e-05,48925.80767,82.30709974
DNK,2006,1.44083834687689e-05,52119.1788,79.97357145
DNK,2007,1.35733665748838e-05,58631.65664,77.73421482
DNK,2008,1.25589843201779e-05,64616.66576,75.68116784
DNK,2009,1.19504734211525e-05,58412.74724,73.90559343
DNK,2010,1.17948339874503e-05,58104.54456,72.50382328
DNK,2011,1.06957059346868e-05,61809.7379,71.36995026
DNK,2012,9.70356815578875e-06,58443.77471,70.33111764
DNK,2013,9.99431515822453e-06,61377.59406,69.39405025
DNK,2014,9.33520570216046e-06,62520.45097,68.55414215
DNK,2015,8.74541192434287e-06,53094.01336,67.81606631
DNK,2016,9.20932400606843e-06,54500.92604,67.0700522
DNK,2017,8.75997835204979e-06,57521.5515,66.29328401
DNK,2018,9.08788539701148e-06,61324.7665,65.63350653
DNK,2019,8.33983154301494e-06,59404.26632,65.23294056
DNK,2020,7.959438241631e-06,60985.48856,65.16023964
DJI,2000,4.8975135083057e-07,737.6121836,25.01842547
DJI,2001,4.78923601702551e-07,742.1337911,25.10484204
DJI,2002,5.07935151224148e-07,743.0132704,25.22593789
DJI,2003,5.67534378422631e-07,764.6344652,25.35404076
DJI,2004,5.43017755203819e-07,806.2616529,25.45865644
DJI,2005,5.07407941446697e-07,844.4483574,25.51581024
DJI,2006,4.80506307813837e-07,898.4646281,25.51284568
DJI,2007,5.01642028614293e-07,969.5732202,25.47911612
DJI,2008,5.9771443677512e-07,1119.152333,25.43116207
DJI,2009,4.67457354527074e-07,1150.937586,25.385071
DJI,2010,-5.37E-06,1213.233526,25.36170577
DJI,2011,-5.45E-06,1306.345528,25.35075225
DJI,2012,-5.14E-06,1400.193579,25.34524004
DJI,2013,-4.95E-06,2074.296689,25.35199247
DJI,2014,-4.85E-06,2208.678103,25.37651191
DJI,2015,-4.84E-06,2376.125547,25.43111575
DJI,2016,-4.78E-06,2510.430008,25.58747299
DJI,2017,-4.76E-06,2618.955211,25.87164758
DJI,2018,-4.63E-06,2718.085323,26.20679877
DJI,2019,-4.56E-06,2837.171033,26.51615378
DJI,2020,-4.45E-06,2881.999245,27.01452938
DMA,2000,-3.28E-07,4867.398963,15.6504013
DMA,2001,-3.24E-07,4981.895849,15.7508627
DMA,2002,-3.25E-07,4873.6422,15.84096283
DMA,2003,-2.01E-07,5009.573932,15.91067123
DMA,2004,-1.11E-07,5348.949001,15.95028483
DMA,2005,-9.31E-08,5299.495964,15.95020766
DMA,2006,-3.34E-08,5671.770657,15.88169825
DMA,2007,1.61227068717591e-07,6120.442054,15.74425302
DMA,2008,1.1909257269004e-07,6654.499214,15.57167689
DMA,2009,1.43761617100372e-07,7102.02826,15.39776062
DMA,2010,1.85887102630012e-07,7171.552389,15.25587031
DMA,2011,-1.91E-05,7255.672106,15.10346848
DMA,2012,-1.92E-05,7031.399871,14.90328687
DMA,2013,-1.89E-05,7147.619541,14.69636466
DMA,2014,-1.86E-05,7395.302597,14.52374356
DMA,2015,-1.85E-05,7679.832936,14.42640872
DMA,2016,-1.87E-05,8278.447686,14.49404869
DMA,2017,-3.83E-05,7614.34028,14.71253751
DMA,2018,-3.84E-05,8137.565206,14.96720254
DMA,2019,-3.85E-05,9009.090115,15.14358074
DMA,2020,-3.89E-05,7461.779332,15.22065825
DOM,2000,3.53686253449656e-06,2831.458836,16.58780087
DOM,2001,3.56241878847281e-06,2935.893673,16.81273756
DOM,2002,3.78147439601411e-06,3065.603295,17.0114078
DOM,2003,3.46285668472778e-06,2383.261718,17.19065201
DOM,2004,3.35707441669819e-06,2451.691616,17.35681096
DOM,2005,3.45245340017175e-06,3878.312067,17.5168549
DOM,2006,3.64626193491767e-06,4055.142703,17.70598963
DOM,2007,3.72018531127078e-06,4649.645589,17.927405
DOM,2008,3.70650978311169e-06,5026.840911,18.13838274
DOM,2009,3.62360389324067e-06,4977.798844,18.29614903
DOM,2010,3.71718426606451e-06,5484.646379,18.35815344
DOM,2011,3.70460527301412e-06,5834.705907,18.23728823
DOM,2012,3.74302498676568e-06,6025.725827,17.94939854
DOM,2013,3.66718779874067e-06,6149.027489,17.60617818
DOM,2014,3.67404363596318e-06,6512.507714,17.31853718
DOM,2015,3.86158699869447e-06,6819.932252,17.19846613
DOM,2016,3.95190983591798e-06,7174.823496,17.41399716
DOM,2017,3.84138024718279e-06,7499.692862,17.91422229
DOM,2018,4.02586594593812e-06,7934.981412,18.48222233
DOM,2019,4.26757081829033e-06,8164.220809,18.90070335
DOM,2020,4.10685573612638e-06,7162.291752,19.183284
ECU,2000,6.83302012750049e-06,1382.234218,29.6310477
ECU,2001,6.91512647609664e-06,1791.303597,30.56434271
ECU,2002,6.70625929712374e-06,2059.158554,31.4667192
ECU,2003,6.6265758501189e-06,2315.622152,32.30852955
ECU,2004,6.66516223701292e-06,2586.209147,33.05947599
ECU,2005,6.49645681623133e-06,2909.02606,33.69047123
ECU,2006,6.55164998820471e-06,3243.670104,34.28033288
ECU,2007,6.29376290628653e-06,3478.924888,34.89522008
ECU,2008,6.09914703068952e-06,4194.757507,35.48726599
ECU,2009,6.12688397657244e-06,4053.363311,36.00804036
ECU,2010,6.04586084682352e-06,4520.30959,36.40963209
ECU,2011,5.74229391225903e-06,5153.691642,36.67676522
ECU,2012,5.66627926674944e-06,5634.083932,36.82912657
ECU,2013,5.78597832572748e-06,6109.290315,36.871358
ECU,2014,5.80195076757748e-06,6405.799793,36.80880705
ECU,2015,5.63016926176787e-06,5976.159681,36.64602995
ECU,2016,5.49182288013448e-06,5917.637713,36.24630001
ECU,2017,5.30842800440753e-06,6233.322448,35.63730633
ECU,2018,5.27789975886163e-06,6303.918925,35.0674468
ECU,2019,5.18452659313388e-06,6205.057595,34.7875479
ECU,2020,4.80779023672829e-06,5463.645096,34.99318304
SLV,2000,2.10205799205366e-06,1982.870935,35.79155156
SLV,2001,2.18856713907032e-06,2058.044591,35.60945756
SLV,2002,2.20942296259783e-06,2115.411874,35.21795932
SLV,2003,2.28091592720233e-06,2207.830895,34.70014403
SLV,2004,2.34675638348879e-06,2285.689074,34.13801897
SLV,2005,2.39180974753804e-06,2447.391408,33.61347144
SLV,2006,2.47496009459011e-06,2665.618072,33.06368705
SLV,2007,2.51393385230582e-06,2830.656938,32.42053035
SLV,2008,2.36838556800237e-06,2983.248296,31.75899123
SLV,2009,2.31568351922919e-06,2910.186518,31.15246632
SLV,2010,2.25002302970758e-06,3040.07301,30.67466165
SLV,2011,1.82088156782281e-06,3330.600495,30.29683623
SLV,2012,1.85569944267028e-06,3497.912569,29.94025595
SLV,2013,1.71431438420196e-06,3582.26694,29.60169641
SLV,2014,1.78552334067018e-06,3666.012489,29.27742409
SLV,2015,1.85886194554825e-06,3790.340891,28.96423009
SLV,2016,1.84543929815508e-06,3901.34015,28.58900181
SLV,2017,1.73582404728518e-06,4020.126714,28.17759419
SLV,2018,1.78370486415414e-06,4183.54621,27.87351427
SLV,2019,1.93763803135745e-06,4320.116715,27.81944155
SLV,2020,1.74378030732326e-06,3997.192796,28.16046806
GNQ,2000,2.92396047656762e-05,1487.316551,32.77418058
GNQ,2001,2.94468390421372e-05,1948.611459,32.49121936
GNQ,2002,2.42095752026738e-05,2264.210656,32.16250675
GNQ,2003,2.41487411866554e-05,2930.601837,31.83283065
GNQ,2004,2.72628475737207e-05,4901.301274,31.54749023
GNQ,2005,2.55007826956185e-05,8673.902609,31.35221199
GNQ,2006,2.57369416454703e-05,10184.88412,31.21514274
GNQ,2007,2.57518985680145e-05,12616.95329,31.0873768
GNQ,2008,2.35451301485436e-05,18210.5553,30.98460297
GNQ,2009,2.01579151745265e-05,13232.50194,30.92334896
GNQ,2010,1.97948843017951e-05,13720.16587,30.91999946
GNQ,2011,1.88534708717342e-05,17198.21367,30.97313938
GNQ,2012,1.80746094073134e-05,17308.57239,31.07576489
GNQ,2013,1.67419392698657e-05,16304.07132,31.22849266
GNQ,2014,1.6155199067314e-05,15548.66247,31.43065927
GNQ,2015,1.5703101195868e-05,9068.910032,31.68038499
GNQ,2016,1.44034621724376e-05,7453.197979,32.07547167
GNQ,2017,1.30104019723553e-05,7809.104657,32.63408573
GNQ,2018,1.14861094441922e-05,8102.470848,33.23128406
GNQ,2019,1.07674216565071e-05,6804.149231,33.74166244
GNQ,2020,1.04227984442471e-05,5764.055029,34.24884133
ERI,2000,2.31407577376547e-06,314.3573968,34.38109338
ERI,2001,2.21277041139165e-06,325.4091615,34.49360039
ERI,2002,2.11928400511831e-06,304.7757565,34.59958044
ERI,2003,2.08091493534432e-06,348.9503271,34.68624615
ERI,2004,2.02487487895857e-06,426.8409479,34.74197925
ERI,2005,1.96643262569916e-06,412.7530792,34.75474221
ERI,2006,1.88093073354486e-06,447.9974047,34.68048596
ERI,2007,1.93265437503782e-06,480.4476237,34.51852539
ERI,2008,1.86345548652553e-06,490.066956,34.32198503
ERI,2009,1.83926991552641e-06,642.9257229,34.14417853
ERI,2010,1.80348541654076e-06,539.6995121,34.03714974
ERI,2011,1.86587560051159e-06,688.6816596,33.97666279
EST,2000,1.15529515349127e-05,4070.609024,158.2180933
EST,2001,1.17451363899965e-05,4502.66615,154.0692285
EST,2002,1.1375285460543e-05,5343.183108,147.9252261
EST,2003,1.15435683436442e-05,7205.407033,140.8670876
EST,2004,1.32097170746028e-05,8916.072827,134.019613
EST,2005,1.54438928973446e-05,10414.63812,128.4867086
EST,2006,1.3759624594412e-05,12641.4801,124.092312
EST,2007,1.64517259897962e-05,16745.4308,119.9631138
EST,2008,1.52602293039362e-05,18205.90641,116.1212243
EST,2009,1.19557292349655e-05,14712.44942,112.6147495
EST,2010,1.49521395444901e-05,14663.7041,109.466121
EST,2011,1.51514306872105e-05,17555.54552,106.1817135
EST,2012,1.53802536637292e-05,17568.2138,102.5850739
EST,2013,1.82741690610828e-05,19310.38749,99.13380855
EST,2014,1.80578831458794e-05,20581.7899,96.2966102
EST,2015,1.62920677782618e-05,17722.15577,94.52544668
EST,2016,1.62072215171114e-05,18666.37365,93.62472534
EST,2017,1.78747426718406e-05,20851.52235,93.03110809
EST,2018,1.8676346108896e-05,23618.13613,92.66195775
EST,2019,1.36274981196746e-05,24021.25014,92.44751306
EST,2020,1.16156784167543e-05,23933.99394,92.43235604
SWZ,2000,-3.19E-07,1668.974913,68.40199206
SWZ,2001,-4.39E-07,1467.538902,70.34486786
SWZ,2002,-4.02E-07,1351.865502,72.56678445
SWZ,2003,-3.53E-07,2060.184181,74.71364549
SWZ,2004,-3.10E-07,2581.241728,76.43023469
SWZ,2005,-3.25E-07,2945.363949,77.36325927
SWZ,2006,-3.85E-07,3035.061561,77.70339406
SWZ,2007,-3.03E-07,3180.861215,77.90076262
SWZ,2008,-3.52E-07,2999.828169,77.98760422
SWZ,2009,-3.74E-07,3239.757801,78.00488051
SWZ,2010,-6.29E-07,3992.951996,77.99731072
SWZ,2011,-7.37E-07,4312.342434,77.83601593
SWZ,2012,-7.22E-07,4347.995693,77.46385511
SWZ,2013,-5.33E-07,3910.063976,77.02419594
SWZ,2014,-5.21E-07,3740.692776,76.66036809
SWZ,2015,-4.85E-07,3393.533678,76.51070224
SWZ,2016,-4.14E-07,3223.920041,76.46849195
SWZ,2017,-4.59E-07,3831.425953,76.39536803
SWZ,2018,-4.49E-07,3986.105572,76.37765334
SWZ,2019,-3.76E-07,3894.329516,76.50399258
SWZ,2020,-3.84E-07,3442.321653,77.5699001
ETH,2000,2.58792217244139e-06,122.2692026,40.41968053
ETH,2001,2.81518924152428e-06,118.4572043,39.49192295
ETH,2002,2.70243320781785e-06,109.5938136,38.4552437
ETH,2003,2.65050577953554e-06,116.8004911,37.38036476
ETH,2004,1.94319307678045e-06,133.1698125,36.33354089
ETH,2005,1.92670887550664e-06,158.2434581,35.37760547
ETH,2006,1.95151411667575e-06,189.3457375,34.46928486
ETH,2007,2.00861177251417e-06,237.146256,33.52594907
ETH,2008,2.18004563470437e-06,316.4104751,32.60000164
ETH,2009,2.11481990040046e-06,368.5747123,31.74171877
ETH,2010,2.17054810508597e-06,330.6194128,30.99967324
ETH,2011,2.37631531174943e-06,343.0249424,30.30030431
ETH,2012,1.61380678312906e-06,452.1010319,29.5710516
ETH,2013,1.64258483937896e-06,484.0398331,28.89221961
ETH,2014,1.65671156016366e-06,549.9865771,28.34181518
ETH,2015,1.653677075044e-06,621.8456738,27.99736227
ETH,2016,1.66854073067713e-06,696.1958847,27.80677102
ETH,2017,1.65377605213757e-06,745.6324492,27.66873074
ETH,2018,1.64990812694352e-06,747.9681436,27.60921935
ETH,2019,1.70329927021073e-06,828.7089723,27.65631485
ETH,2020,1.70360971835716e-06,905.3131758,28.07109775
FJI,2000,3.76449770427002e-06,1995.720712,69.13854446
FJI,2001,3.89961817146032e-06,1944.997415,68.71490182
FJI,2002,3.50224754064162e-06,2136.567941,68.2324745
FJI,2003,3.718979644136e-06,2655.580796,67.70789112
FJI,2004,4.25199515992159e-06,3097.190967,67.15891764
FJI,2005,3.93266385532747e-06,3377.69127,66.60391587
FJI,2006,4.05777405895335e-06,3455.105999,65.87069822
FJI,2007,3.89761113437703e-06,3762.746928,64.8997571
FJI,2008,3.66106227702267e-06,3899.922315,63.87322481
FJI,2009,2.47101370201237e-06,3164.132754,62.97201152
FJI,2010,4.27297760701391e-06,3449.144529,62.3799183
FJI,2011,3.54155416987499e-06,4139.602886,62.02204605
FJI,2012,3.49473941927036e-06,4341.403387,61.7131343
FJI,2013,3.70130692135773e-06,4572.443775,61.46644934
FJI,2014,3.37418331816671e-06,5293.356791,61.29589958
FJI,2015,3.44195049304468e-06,5097.531088,61.21602146
FJI,2016,3.43724637334279e-06,5363.790256,61.25571838
FJI,2017,3.67985510890233e-06,5826.848141,61.40376177
FJI,2018,3.81942475849888e-06,6085.419792,61.61627488
FJI,2019,4.03541811719108e-06,5950.828686,61.84891937
FJI,2020,3.99130893817564e-06,4844.42129,62.51224743
FIN,2000,1.06609682877952e-05,24335.92251,180.8371856
FIN,2001,1.1497553588969e-05,24965.203,179.2826405
FIN,2002,1.16647162499389e-05,26989.38926,177.8460885
FIN,2003,1.31106304337567e-05,32920.08572,176.3149214
FIN,2004,1.21394437673435e-05,37768.13342,174.4675814
FIN,2005,9.51137760345979e-06,39049.87038,172.1116615
FIN,2006,1.07932980243315e-05,41214.01878,168.5973951
FIN,2007,1.21030230377104e-05,48473.02401,163.908967
FIN,2008,9.79152892526987e-06,53769.47262,158.7667221
FIN,2009,6.57275667458532e-06,47478.34953,153.8895703
FIN,2010,1.05547985662698e-05,46506.2919,150.0104434
FIN,2011,8.94464867400903e-06,51060.32426,147.0547692
FIN,2012,7.30369630720224e-06,47551.67408,144.3653884
FIN,2013,8.58934372157091e-06,49691.01452,141.7839432
FIN,2014,7.36570751835755e-06,50073.77608,139.1601924
FIN,2015,7.05239189266381e-06,42560.34568,136.339943
FIN,2016,7.74847174032078e-06,43451.25624,132.4324684
FIN,2017,7.42353147499353e-06,46085.01747,127.5911794
FIN,2018,9.27142928370373e-06,49654.2497,123.2524327
FIN,2019,7.50825031702733e-06,48358.18078,120.8452782
FIN,2020,5.88764749636634e-06,48828.68469,120.5926142
FRA,2000,8.44872805067071e-06,22340.59395,129.0166148
FRA,2001,8.27135261228188e-06,22331.79483,127.5939704
FRA,2002,8.00397274697259e-06,24144.5727,126.0777575
FRA,2003,7.93008112227731e-06,29479.52221,124.5249783
FRA,2004,7.86214740072605e-06,33644.92822,122.9936372
FRA,2005,7.77784516809475e-06,34696.37183,121.542263
FRA,2006,7.47838078642248e-06,36431.56589,119.9266128
FRA,2007,7.34041281917944e-06,41486.19078,117.9992322
FRA,2008,7.18214938828227e-06,45464.81814,115.9639398
FRA,2009,7.09324803486318e-06,41728.08842,114.0262994
FRA,2010,7.19447577839035e-06,40694.82117,112.3915566
FRA,2011,6.89481140658911e-06,43929.78409,111.0390208
FRA,2012,6.84616702523616e-06,40863.58144,109.7736391
FRA,2013,6.68733529408164e-06,42669.17951,108.5395792
FRA,2014,6.24188505540025e-06,43148.04593,107.2817442
FRA,2015,6.34075817926572e-06,36702.43237,105.9468839
FRA,2016,6.48394769002818e-06,37024.21571,103.9625832
FRA,2017,6.66620889261218e-06,38687.16264,101.344826
FRA,2018,6.45520941045185e-06,41418.17665,98.92453933
FRA,2019,6.34066684306376e-06,40408.28486,97.53211015
FRA,2020,5.61725095934076e-06,39169.8606,97.36749208
GAB,2000,-5.46E-05,3982.906201,39.79941934
GAB,2001,-5.43E-05,3835.757183,39.56094999
GAB,2002,-5.47E-05,3966.480019,39.24022802
GAB,2003,-5.21E-05,4710.748628,38.88527787
GAB,2004,-5.33E-05,5465.791936,38.54242769
GAB,2005,-5.40E-05,6547.87614,38.25813977
GAB,2006,-5.69E-05,6847.009857,37.94210525
GAB,2007,-5.92E-05,8003.542897,37.51934148
GAB,2008,-5.84E-05,9688.645197,37.06919845
GAB,2009,-5.88E-05,7290.575261,36.67057907
GAB,2010,-5.84E-05,8356.74662,36.40355464
GAB,2011,-5.40E-05,10219.11393,36.29586935
GAB,2012,-5.26E-05,9296.965879,36.29362511
GAB,2013,-4.93E-05,9197.701063,36.35914998
GAB,2014,-4.72E-05,9201.362766,36.45619896
GAB,2015,-4.57E-05,7047.126546,36.5515681
GAB,2016,-4.35E-05,6677.070039,36.66070263
GAB,2017,-4.14E-05,6921.733731,36.80854288
GAB,2018,-4.10E-05,7624.277523,36.98558842
GAB,2019,-3.92E-05,7441.178647,37.18161876
GAB,2020,-3.83E-05,6605.803461,37.71872356
GMB,2000,1.68443883652078e-06,538.0540723,27.73609638
GMB,2001,1.63242946038524e-06,459.8030684,27.91227175
GMB,2002,1.60273127862311e-06,376.531027,28.06690049
GMB,2003,1.64032831921177e-06,308.7191234,28.20057936
GMB,2004,1.63423202936881e-06,593.2853463,28.31412949
GMB,2005,1.60956235524466e-06,616.4836579,28.41012767
GMB,2006,1.60254186646456e-06,614.5443079,28.49560184
GMB,2007,1.5726814416794e-06,724.7264072,28.57351188
GMB,2008,1.5815919007708e-06,859.1276714,28.64293547
GMB,2009,1.65531878966903e-06,774.8880309,28.70307261
GMB,2010,1.63856059544386e-06,801.0333727,28.75316493
GMB,2011,1.49335814786287e-06,710.6084115,28.80034192
GMB,2012,1.45950210807726e-06,692.5793616,28.85316593
GMB,2013,1.45568537232273e-06,653.8627133,28.91164978
GMB,2014,1.46332133379656e-06,568.0045356,28.97597399
GMB,2015,1.46983923338379e-06,619.5363643,29.0458073
GMB,2016,1.39782088293518e-06,650.0565013,29.14236016
GMB,2017,1.33362422930003e-06,642.5226413,29.28126216
GMB,2018,1.25440067477013e-06,696.219807,29.45455465
GMB,2019,1.26613655567875e-06,738.186752,29.65435531
GMB,2020,1.23828721092421e-06,720.3351434,30.18526215
GEO,2000,1.54738712099268e-06,749.908535,33.5833465
GEO,2001,1.1977960194531e-06,801.9838371,33.60004653
GEO,2002,1.24983819339628e-06,853.5261719,33.62677316
GEO,2003,1.4967599050139e-06,1010.031516,33.66894604
GEO,2004,1.64487923123539e-06,1305.047486,33.72712668
GEO,2005,1.81177608329496e-06,1642.783594,33.80386451
GEO,2006,1.96454080008824e-06,1996.020133,33.91915029
GEO,2007,2.20231917968125e-06,2635.366503,34.08561752
GEO,2008,1.88935854418234e-06,3324.753721,34.29884211
GEO,2009,2.10233852127939e-06,2822.689397,34.55405353
GEO,2010,1.97039898909207e-06,3281.729309,34.84835118
GEO,2011,2.28144139625779e-06,4119.668183,35.21513789
GEO,2012,2.64154809199775e-06,4530.695334,35.66627888
GEO,2013,2.87527019626282e-06,4712.002294,36.17338713
GEO,2014,3.14799589397685e-06,4830.334862,36.70703417
GEO,2015,3.20880922648416e-06,4086.622347,37.23702379
GEO,2016,3.27194732133156e-06,4143.401257,38.00235286
GEO,2017,3.2612089472007e-06,4418.752065,39.04220884
GEO,2018,3.22982469840058e-06,4804.054604,40.02783071
GEO,2019,3.43173319649338e-06,4741.283272,40.63281211
GEO,2020,3.33691852937479e-06,4300.857013,40.70745446
DEU,2000,1.24486075599051e-05,23925.85599,94.55304273
DEU,2001,1.24289147804324e-05,23878.36415,92.92934747
DEU,2002,1.25758713381787e-05,25486.5942,90.83326484
DEU,2003,1.25477923230251e-05,30711.10225,88.55542977
DEU,2004,1.23052292966259e-05,34566.73591,86.3903057
DEU,2005,1.19450818995676e-05,35084.43635,84.6337458
DEU,2006,1.19491030270289e-05,36980.33499,83.11533186
DEU,2007,1.16657411366093e-05,42350.92172,81.5701613
DEU,2008,1.15326523119319e-05,46386.32959,80.14244701
DEU,2009,1.06650353573068e-05,42487.21371,78.97778832
DEU,2010,1.1308767643882e-05,42409.9357,78.22675794
DEU,2011,1.11449839858577e-05,47646.58204,77.76088659
DEU,2012,1.11350567093358e-05,44735.58823,77.3656558
DEU,2013,1.13508405076755e-05,47220.01021,77.04514939
DEU,2014,1.08253079368999e-05,48971.08247,76.80294898
DEU,2015,1.08192393977515e-05,41911.01099,76.64899863
DEU,2016,1.07383168512414e-05,42961.03569,76.63635353
DEU,2017,1.05071086415643e-05,45526.59996,76.75202354
DEU,2018,1.01128037125324e-05,48874.8595,76.90840924
DEU,2019,9.51375400482173e-06,47623.86561,77.01713369
DEU,2020,8.84008538102012e-06,47379.76519,77.07002043
GHA,2000,1.42637245534432e-06,253.7469362,25.57493877
GHA,2001,1.44784549504938e-06,263.5421565,25.77941127
GHA,2002,1.48416344949499e-06,297.4616447,25.96712187
GHA,2003,1.41246732769224e-06,358.3992714,26.14218962
GHA,2004,1.34673489450345e-06,406.1321053,26.30897629
GHA,2005,1.34359265474708e-06,478.6119092,26.47247033
GHA,2006,1.40182794777694e-06,906.4410276,26.65667437
GHA,2007,1.39015363112837e-06,1050.124615,26.86397414
GHA,2008,1.4225392501905e-06,1182.657613,27.06741982
GHA,2009,1.42058791447288e-06,1047.704301,27.24039769
GHA,2010,1.44728193273443e-06,1263.892518,27.35683729
GHA,2011,1.52746754484982e-06,1507.435732,27.3941593
GHA,2012,1.60163726944011e-06,1543.775242,27.3763459
GHA,2013,1.65186523004494e-06,2294.025645,27.34765425
GHA,2014,1.61439122286638e-06,1953.645136,27.35281566
GHA,2015,1.60888592820452e-06,1721.699644,27.43676341
GHA,2016,1.59290155562903e-06,1913.186733,27.63614435
GHA,2017,1.66436652940045e-06,2012.970258,27.92893961
GHA,2018,1.71574228190636e-06,2196.612906,28.27089218
GHA,2019,1.77945224958808e-06,2186.189241,28.61733655
GHA,2020,1.82718103962552e-06,2196.547893,29.23961341
GRC,2000,1.10014077614557e-05,11638.20107,32.92768053
GRC,2001,1.09782407357966e-05,12156.95728,32.99473287
GRC,2002,1.09665161196703e-05,13782.19564,33.11963999
GRC,2003,1.12788534480471e-05,18020.61204,33.27544857
GRC,2004,1.12668654835205e-05,21449.25528,33.42903534
GRC,2005,1.13662447437108e-05,22054.13158,33.55154794
GRC,2006,1.10289299026656e-05,24416.0233,33.66720571
GRC,2007,1.15270861412251e-05,28440.76253,33.80282073
GRC,2008,1.09822302017153e-05,31695.83311,33.93235714
GRC,2009,1.04108600896172e-05,29425.45732,34.02948117
GRC,2010,9.75359895897446e-06,26653.0488,34.06883074
GRC,2011,9.48760542531724e-06,25504.78665,34.02134199
GRC,2012,9.11441373847432e-06,21624.34605,33.91007889
GRC,2013,8.61373301434874e-06,21573.34498,33.78143226
GRC,2014,8.54436018906004e-06,21474.72571,33.68223101
GRC,2015,8.11004055768831e-06,17980.72982,33.661138
GRC,2016,8.03419014397867e-06,17919.24264,34.07478411
GRC,2017,8.10425862082913e-06,18631.99301,34.95812416
GRC,2018,7.80974765212177e-06,19873.40152,35.87557056
GRC,2019,7.36733627556083e-06,19335.3602,36.38759426
GRC,2020,6.32958577099674e-06,17886.73317,36.41035391
GRD,2000,9.66021721528883e-07,4839.828111,15.50590889
GRD,2001,9.73265300452832e-07,4819.507767,15.34529655
GRD,2002,1.02118003025719e-06,4984.474059,15.10541135
GRD,2003,1.08280371771794e-06,5427.963773,14.8415105
GRD,2004,9.1609267949105e-06,5480.261176,14.61011537
GRD,2005,9.17855906100206e-06,6338.560114,14.46965572
GRD,2006,-4.21E-07,6344.038377,14.39735172
GRD,2007,-3.30E-07,6864.548168,14.3308516
GRD,2008,-2.49E-07,7448.204056,14.26968098
GRD,2009,-1.80E-07,6932.564722,14.21312846
GRD,2010,-6.81E-08,6909.601696,14.16086168
GRD,2011,-3.12E-07,6947.381361,14.09365786
GRD,2012,-2.80E-07,7092.719854,14.0066654
GRD,2013,-2.91E-08,7424.802123,13.92262512
GRD,2014,-1.34E-07,7986.334212,13.8657206
GRD,2015,-6.63E-08,8694.12438,13.86015362
GRD,2016,3.04004169200035e-08,9221.234611,14.03068325
GRD,2017,3.81156984701745e-08,9751.426612,14.3821191
GRD,2018,7.08784607272822e-08,10083.02128,14.7604937
GRD,2019,2.46592114225606e-07,10462.79292,15.01287893
GRD,2020,1.71908441564023e-09,8968.558901,15.12838881
GTM,2000,-2.63E-07,1648.96579,22.88719603
GTM,2001,-3.71E-08,1537.686636,23.13050076
GTM,2002,2.01487476642077e-07,1669.335175,23.32356681
GTM,2003,3.23219788338381e-07,1722.547019,23.4582269
GTM,2004,5.16193682372116e-07,1840.911849,23.52644598
GTM,2005,7.37161788433948e-07,2046.466117,23.52013055
GTM,2006,1.03246997054564e-06,2225.123475,23.30347401
GTM,2007,1.35105083196357e-06,2458.815739,22.82360062
GTM,2008,1.54018887744064e-06,2763.059882,22.19610403
GTM,2009,1.85365229816713e-06,2611.646328,21.53650181
GTM,2010,2.06968746172443e-06,2805.259602,20.96029155
GTM,2011,2.06901969331521e-06,3168.983706,20.40063506
