Country.Code,Years,PM2.5.Exposure,GDP,SelfHarm.inc.rate
LTU,1996,20.6411819,2340.67546,206.6420619
LTU,1997,20.06129759,2844.162868,212.8787102
LTU,1998,19.41287565,3180.644986,219.3906662
LTU,1999,18.73906472,3127.511767,224.5255945
LTU,2000,18.08301344,3300.636349,226.6438366
LTU,2001,17.32761908,3532.527874,225.3003967
LTU,2002,16.42954352,4148.130915,221.8017944
LTU,2003,15.54258233,5507.474342,217.1266667
LTU,2004,14.82053108,6734.574871,212.2559028
LTU,2005,14.41718532,7857.031488,208.1671361
LTU,2006,14.27657153,9210.101182,204.7263374
LTU,2007,14.20387141,12295.12128,201.1995848
LTU,2008,14.14461345,14955.53455,197.6470543
LTU,2009,14.04432614,11854.37111,194.1597267
LTU,2010,13.84853794,11829.12261,190.8094706
LTU,2011,12.31945198,14261.84338,186.7057732
LTU,2012,12.37312479,14294.71786,181.5056449
LTU,2013,12.41317146,15655.35133,176.1144611
LTU,2014,12.75774047,16473.56782,171.4413293
LTU,2015,11.30285782,14300.25537,168.3827304
LTU,2016,10.23294181,14981.62081,166.4940809
LTU,2017,9.799936427,16884.71003,164.843437
LTU,2018,11.08385728,19368.5391,163.6167172
LTU,2019,10.24650237,19727.76075,162.9638798
LTU,2020,9.218938604,20541.82499,163.5290482
LUX,1990,17.42413558,33465.47821,110.6342898
LUX,1991,17.26267643,35747.3378,110.6828512
LUX,1992,17.06279171,39570.86157,110.4833602
LUX,1993,16.83002075,40066.72425,110.0723637
LUX,1994,16.56990285,43933.23544,109.4889739
LUX,1995,16.28797733,51032.34964,108.7512038
LUX,1996,15.9172701,50444.35912,107.6646035
LUX,1997,15.44372964,46641.64088,106.0953812
LUX,1998,14.9522792,47445.38108,104.2112741
LUX,1999,14.527842,50872.44927,102.2077843
LUX,2000,14.25534124,48659.59888,100.2698155
LUX,2001,14.09142561,48440.14202,98.07436353
LUX,2002,13.93644826,53005.73392,95.37413445
LUX,2003,13.79088916,65689.32145,92.47790185
LUX,2004,13.65522829,76544.91709,89.74196379
LUX,2005,13.52994563,80988.13762,87.51685376
LUX,2006,13.42672957,90788.80049,85.60276992
LUX,2007,13.34366684,107475.3203,83.6635986
LUX,2008,13.26083484,120422.1379,81.8104163
LUX,2009,13.15831101,109419.747,80.16142935
LUX,2010,13.01617275,110885.9914,78.86304055
LUX,2011,12.72798641,119025.0572,77.75669726
LUX,2012,11.37645887,112584.6763,76.63609282
LUX,2013,11.70814779,120000.1407,75.60800668
LUX,2014,9.997828706,123678.7021,74.74778824
LUX,2015,10.39153032,105462.0126,74.14267971
LUX,2016,9.613185387,106899.2935,74.01826086
LUX,2017,9.608466546,110193.2138,74.33555133
LUX,2018,9.291788266,116786.5117,74.74192725
LUX,2019,8.459104619,112726.4397,74.86845028
LUX,2020,8.674761895,116905.3704,74.52803478
MDG,1990,10.70600835,326.0992532,32.36677895
MDG,1991,10.58430707,262.0244024,32.29272696
MDG,1992,10.51042704,290.2120464,32.18915939
MDG,1993,10.47245716,307.8876031,32.06204957
MDG,1994,10.45848633,258.7238064,31.91727806
MDG,1995,10.45660345,273.1496539,31.75954429
MDG,1996,10.5780517,339.8772837,31.49911101
MDG,1997,10.87907669,284.371844,31.10298363
MDG,1998,11.26527092,284.1929231,30.66032752
MDG,1999,11.64222689,267.360531,30.26231612
MDG,2000,11.91553713,280.2829056,29.99579743
MDG,2001,12.07878242,319.2832782,29.83973805
MDG,2002,12.2058972,304.9417774,29.70922114
MDG,2003,12.32300448,352.6200958,29.59138106
MDG,2004,12.45622727,272.2007486,29.47314139
MDG,2005,12.63168856,305.8120749,29.34136064
MDG,2006,12.85101204,324.1468749,29.16121528
MDG,2007,13.11900191,419.5480014,28.93206544
MDG,2008,13.46655191,512.5798001,28.69055653
MDG,2009,13.92455578,446.3152384,28.47403646
MDG,2010,14.52390726,450.0093916,28.31928805
MDG,2011,16.01701781,506.1636916,28.19805886
MDG,2012,14.70097017,493.5111629,28.07074547
MDG,2013,15.50495195,515.3015894,27.95471395
MDG,2014,15.00220058,505.6849225,27.867431
MDG,2015,16.07771766,445.3200695,27.82557088
MDG,2016,16.13873646,453.9707145,27.86591539
MDG,2017,12.55149979,491.8668487,27.98581249
MDG,2018,12.72380957,500.4571855,28.14168927
MDG,2019,12.79453865,499.8188376,28.29026042
MDG,2020,12.75351995,450.7716152,28.71582722
MWI,1990,21.71966898,286.730599,31.58975243
MWI,1991,20.99928347,325.7527311,31.73169415
MWI,1992,20.49321505,258.3934309,31.85330634
MWI,1993,20.17030951,293.0168831,31.95431618
MWI,1994,19.99941262,169.1965269,32.03148161
MWI,1995,19.94937014,200.36237,32.08294041
MWI,1996,20.26573196,320.6627356,32.11240821
MWI,1997,21.02124534,366.9544613,32.1143134
MWI,1998,21.92555221,236.0454795,32.07921884
MWI,1999,22.6882945,233.9359862,32.00161633
MWI,2000,23.01911411,224.2241592,31.87326433
MWI,2001,23.00779054,215.4745249,31.70283291
MWI,2002,22.95545599,428.2104398,31.50472122
MWI,2003,22.88878138,383.3485969,31.27866762
MWI,2004,22.83443767,404.6742484,31.02468629
MWI,2005,22.81909578,414.361122,30.74220333
MWI,2006,22.88596892,440.822149,30.4080798
MWI,2007,23.06525061,475.1802617,30.0281913
MWI,2008,23.3640823,554.0488204,29.64560622
MWI,2009,23.78960542,625.8697299,29.30531432
MWI,2010,24.34896144,683.1246947,29.0491199
MWI,2011,26.3935445,763.0610004,28.83249775
MWI,2012,26.4999841,558.4620883,28.60387517
MWI,2013,25.35241226,496.9473683,28.39379276
MWI,2014,25.99733984,529.513344,28.2335481
MWI,2015,25.0076393,539.6053632,28.15322713
MWI,2016,24.96046106,450.5061055,28.20600777
MWI,2017,21.29094594,495.7696834,28.37832447
MWI,2018,21.19738471,533.2031737,28.59948801
MWI,2019,22.33702298,580.8898161,28.79967489
MWI,2020,23.69831944,602.5074782,29.30333034
MYS,1990,31.52800144,2468.690803,34.34908296
MYS,1991,29.9538012,2679.201011,34.2615276
MYS,1992,28.5079371,3141.43322,34.1377594
MYS,1993,27.24437742,3461.995042,33.98333482
MYS,1994,26.21709042,3757.652929,33.80645083
MYS,1995,25.48004434,4363.144583,33.61597496
MYS,1996,24.94551458,4837.168973,33.35039087
MYS,1997,24.48652355,4678.563901,32.97785404
MYS,1998,24.09816002,3294.309784,32.56759126
MYS,1999,23.77551278,3527.815814,32.18711403
MYS,2000,23.51367062,4083.528745,31.90392542
MYS,2001,23.33079248,3943.799439,31.66754156
MYS,2002,23.21297526,4184.031638,31.41724957
MYS,2003,23.10721468,4465.321946,31.17439317
MYS,2004,22.96050646,4939.248519,30.96164158
MYS,2005,22.71984634,5555.5818,30.8019479
MYS,2006,22.14597455,6158.407855,30.67156259
MYS,2007,21.15849556,7168.930319,30.54774021
MYS,2008,19.9427015,8371.821561,30.44470227
MYS,2009,18.68388446,7191.432872,30.37817171
MYS,2010,17.56733656,8899.345055,30.36500688
MYS,2011,16.55437274,10217.10686,30.39421235
MYS,2012,17.91013822,10600.57442,30.44765054
MYS,2013,18.79541989,10713.64076,30.52297398
MYS,2014,17.10525023,11013.31073,30.62147362
MYS,2015,16.92973309,9648.679794,30.74608481
MYS,2016,16.38644193,9476.534098,31.07162027
MYS,2017,14.94500758,9862.548066,31.64674078
MYS,2018,16.65417533,10901.802,32.2698945
MYS,2019,17.81975108,10920.19176,32.74151166
MYS,2020,16.19385322,9957.526267,33.07459239
MDV,1990,22.0908747,956.7630198,35.88781485
MDV,1991,22.0829101,1054.334138,36.00698618
MDV,1992,21.97215713,1194.232524,36.00151372
MDV,1993,21.77907669,1316.614549,35.87613103
MDV,1994,21.5241297,1419.392765,35.64054705
MDV,1995,21.22777705,1554.609428,35.30201916
MDV,1996,20.61780668,1716.742818,34.71941311
MDV,1997,19.593279,1898.43225,33.84323507
MDV,1998,18.4315636,1980.384484,32.8311433
MDV,1999,17.41003006,2124.060075,31.84033199
MDV,2000,16.80604798,2213.812351,31.02361097
MDV,2001,16.56951346,3033.932345,30.35802559
MDV,2002,16.42794891,3076.070072,29.72284807
MDV,2003,16.32516338,3548.576701,29.13264864
MDV,2004,16.20496593,4070.260946,28.60200362
MDV,2005,16.01116561,3796.515465,28.14627811
MDV,2006,15.71448915,5018.943354,27.70315955
MDV,2007,15.31800152,5758.102869,27.24337748
MDV,2008,14.8140192,6757.432809,26.81212255
MDV,2009,14.19485865,6734.031656,26.45524729
MDV,2010,13.45283633,7173.596018,26.21895817
MDV,2011,12.07395543,7424.520411,26.04511042
MDV,2012,12.9660176,7461.297037,25.86952326
MDV,2013,13.24011392,8236.081779,25.72472876
MDV,2014,11.72584273,8939.074166,25.64555556
MDV,2015,10.80856143,9644.90655,25.668449
MDV,2016,12.37548719,9947.807447,25.99034502
MDV,2017,11.33337061,10509.62881,26.61054735
MDV,2018,12.50346193,11423.28384,27.28342687
MDV,2019,12.31398191,11740.2724,27.7731708
MDV,2020,12.01239117,7393.888654,28.11481931
MLI,1990,65.83840792,292.1845321,29.33395252
MLI,1991,63.56128903,290.949914,29.37384078
MLI,1992,61.75613189,296.2957582,29.39250067
MLI,1993,60.44250558,288.9126512,29.39692456
MLI,1994,59.63997915,208.8732841,29.3870129
MLI,1995,59.36812166,265.7170516,29.3580073
MLI,1996,59.9560841,267.1613124,29.28927373
MLI,1997,61.35820532,253.3327469,29.18021763
MLI,1998,63.03183621,267.442574,29.04796449
MLI,1999,64.43432762,306.4574267,28.89513331
MLI,2000,65.02303043,256.199555,28.7288613
MLI,2001,64.81054745,291.1594979,28.51191211
MLI,2002,64.30251894,318.042432,28.23041808
MLI,2003,63.69585198,371.6270164,27.9236972
MLI,2004,63.18745363,416.2783444,27.62911577
MLI,2005,62.97423097,461.4579203,27.38428043
MLI,2006,63.46752476,493.6287065,27.18081204
MLI,2007,64.64385517,564.1579583,26.99593202
MLI,2008,66.04789836,658.4931833,26.83992808
MLI,2009,67.2243305,662.8833881,26.72276733
MLI,2010,67.71782775,670.369099,26.65470149
MLI,2011,62.45093735,789.0627255,26.63135914
MLI,2012,69.89371112,733.7389353,26.6407252
MLI,2013,51.33683035,758.4755326,26.67766761
MLI,2014,56.47858194,797.1545108,26.73530703
MLI,2015,74.14799084,704.8216464,26.80903393
MLI,2016,66.18723029,730.8549382,26.923761
MLI,2017,66.77434433,775.5364921,27.08908128
MLI,2018,63.6849309,835.0867106,27.27848855
MLI,2019,57.39043743,820.1973908,27.46557296
MLI,2020,56.78304892,804.3439567,27.83607483
MLT,1990,18.05880155,7192.394102,37.16392639
MLT,1991,18.15599839,7558.754389,37.10119925
MLT,1992,18.22352115,8220.339253,37.08725291
MLT,1993,18.26453009,7296.354359,37.11385636
MLT,1994,18.28218547,8000.342436,37.18781084
MLT,1995,18.27964756,9828.23236,37.30226742
MLT,1996,18.21615362,10061.69524,37.51819828
MLT,1997,18.07354407,9893.309297,37.87496952
MLT,1998,17.88888385,10408.06199,38.2862506
MLT,1999,17.6992379,10609.19472,38.67768568
MLT,2000,17.54167116,10348.48655,38.97182947
MLT,2001,17.37394016,10357.70404,39.27351581
MLT,2002,17.16076904,11251.20609,39.68837725
MLT,2003,16.94967416,13593.9742,40.11587695
MLT,2004,16.78817189,15212.12674,40.44441575
MLT,2005,16.72377861,15831.34405,40.57369625
MLT,2006,16.75907692,16653.60718,40.49103673
MLT,2007,16.84324982,19444.1875,40.29049677
MLT,2008,16.94371426,22315.31986,40.05094485
MLT,2009,17.02788716,21176.31124,39.82806697
MLT,2010,17.06318547,21946.60697,39.70030561
MLT,2011,16.10270759,23516.96912,39.6516154
MLT,2012,14.1063558,22878.31309,39.61838284
MLT,2013,13.3766873,25346.52365,39.60901768
MLT,2014,13.48048643,27356.60803,39.60841147
MLT,2015,13.68147309,25481.89776,39.62373125
MLT,2016,12.53256336,26409.62859,39.72191072
MLT,2017,12.90260227,30259.39526,39.8906213
MLT,2018,13.11329596,33332.19056,40.04521452
MLT,2019,12.59091753,32412.26978,40.09874606
MLT,2020,11.72266488,31796.82134,39.91953082
MHL,1990,11.23847143,1758.40821,107.421816
MHL,1991,11.05386686,1810.634656,108.7845697
MHL,1992,10.9309091,1963.072346,110.0055204
MHL,1993,10.85990068,2112.012401,111.0637129
MHL,1994,10.83114415,2265.069584,111.9381656
MHL,1995,10.83494205,2490.987445,112.5998048
MHL,1996,10.95402563,2272.844695,112.940734
MHL,1997,11.21540063,2230.753771,112.959412
MHL,1998,11.52578139,2254.160549,112.8046147
MHL,1999,11.79188224,2257.920003,112.6285755
MHL,2000,11.92041749,2264.791149,112.5737425
MHL,2001,11.9175548,2394.345011,112.657856
MHL,2002,11.86431179,2566.067088,112.7588041
MHL,2003,11.77967779,2539.330738,112.8508529
MHL,2004,11.68264213,2566.08291,112.9096935
MHL,2005,11.59219411,2658.652179,112.9080119
MHL,2006,11.50738025,2754.269888,112.7742287
MHL,2007,11.41376799,2892.28404,112.4940596
MHL,2008,11.31012809,2817.605228,112.1416061
MHL,2009,11.19523127,2906.63027,111.7917134
MHL,2010,11.0678483,3095.45769,111.5154284
MHL,2011,10.89049254,3319.398154,111.3149102
MHL,2012,10.78379854,3514.265155,111.1141384
MHL,2013,10.7702518,3677.906908,110.8745535
MHL,2014,10.54062824,3735.239778,110.5579336
MHL,2015,10.27291372,3764.344262,110.1258783
MHL,2016,10.34455531,4229.809889,109.1482609
MHL,2017,10.38342887,4592.834576,107.6363193
MHL,2018,10.54290754,4858.120791,106.2137336
MHL,2019,10.80311032,5292.339855,105.5054703
MHL,2020,10.72561945,5661.967873,106.2439816
MRT,1990,78.5620222,772.0330921,26.09531268
MRT,1991,79.36814339,1061.677043,26.19250512
MRT,1992,80.15390651,1036.474378,26.25282613
MRT,1993,80.8979443,849.6203017,26.27305255
MRT,1994,81.5788895,864.5994784,26.26858825
MRT,1995,82.17537486,904.7191701,26.23318738
MRT,1996,82.83006104,904.1208798,26.12245098
MRT,1997,83.59986316,859.2839582,25.92032266
MRT,1998,84.33479569,821.2663786,25.66121452
MRT,1999,84.88487311,781.3370336,25.40365773
MRT,2000,85.10010987,680.9110619,25.17524596
MRT,2001,83.78080529,651.8178402,24.94749981
MRT,2002,80.63293279,648.8796439,24.68554334
MRT,2003,76.865018,732.0178208,24.41623104
MRT,2004,73.68558655,823.5544571,24.18925621
MRT,2005,72.30316407,998.9658342,24.02681351
MRT,2006,72.30627695,1300.60368,23.90639188
MRT,2007,72.43458083,1405.150162,23.79197739
MRT,2008,72.6232952,1635.563062,23.69399702
MRT,2009,72.80763956,1435.430108,23.62863185
MRT,2010,72.9228334,1659.963697,23.60514553
MRT,2011,72.98831295,1931.199755,23.61675812
MRT,2012,83.03609208,1859.117332,23.65093025
MRT,2013,64.50656978,1934.241031,23.70797785
MRT,2014,64.15164703,1713.008653,23.7891418
MRT,2015,83.02763439,1554.948979,23.8952689
MRT,2016,76.54806529,1565.765757,24.1234056
MRT,2017,79.97441808,1615.004013,24.50336786
MRT,2018,75.83447869,1722.935289,24.9337514
MRT,2019,72.1994109,1767.072711,25.31566271
MRT,2020,70.82244421,1795.764596,25.79161705
MUS,1990,8.73603502,2539.928465,91.37765608
MUS,1991,8.823964965,2705.266482,92.30267573
MUS,1992,8.906561409,3013.237063,92.99329292
MUS,1993,8.981945249,3013.833138,93.45048749
MUS,1994,9.048237382,3240.386247,93.68769593
MUS,1995,9.103558706,3648.016496,93.71593792
MUS,1996,9.144503752,3951.944946,93.17608648
MUS,1997,9.175615866,3695.736688,91.89850577
MUS,1998,9.206939164,3641.621426,90.18395147
MUS,1999,9.24851776,3745.696251,88.34363301
MUS,2000,9.310395771,3981.983432,86.68449697
MUS,2001,9.560666606,3908.556949,84.93152129
MUS,2002,10.04846135,4073.060531,82.77277885
MUS,2003,10.60538062,4858.265755,80.45642592
MUS,2004,11.06302506,5460.608002,78.23154466
MUS,2005,11.25299529,5354.029743,76.34808329
MUS,2006,11.07757337,5695.975255,74.54136078
MUS,2007,10.65242542,6574.663576,72.55110171
MUS,2008,10.12922816,8030.052281,70.63332578
MUS,2009,9.65965831,7318.12641,69.04486462
MUS,2010,9.395392576,8000.376432,68.04274295
MUS,2011,9.327235695,9197.042991,67.51923516
MUS,2012,9.102718198,9291.236276,67.18735133
MUS,2013,9.578834143,9764.644131,67.03293261
MUS,2014,9.446592175,10366.35508,67.04195153
MUS,2015,9.130273744,9507.871337,67.20089487
MUS,2016,8.988295409,9965.725311,67.57889882
MUS,2017,8.995949851,10841.68478,68.14369768
MUS,2018,9.64568181,11643.4606,68.73017228
MUS,2019,9.276666907,11403.25279,69.17274308
MUS,2020,9.152968806,9011.042884,69.72631006
MEX,1990,32.29922147,3154.469203,14.96358896
MEX,1991,32.15655973,3708.842055,14.99165419
MEX,1992,32.01379393,4220.566437,15.06326076
MEX,1993,31.86939732,6048.348408,15.17442969
MEX,1994,31.72184318,6202.365884,15.32112828
MEX,1995,31.56960474,4183.878477,15.49939339
MEX,1996,31.46993391,4674.367927,15.82187143
MEX,1997,31.42816794,5567.355995,16.32801002
MEX,1998,31.36490805,5832.69342,16.90456918
MEX,1999,31.2007555,6499.97183,17.43823076
MEX,2000,30.85631154,7524.027137,17.81557098
MEX,2001,29.94440989,7952.764796,18.04599754
MEX,2002,28.37541339,7983.033985,18.22768501
MEX,2003,26.51621702,7434.074649,18.37997625
MEX,2004,24.73371572,7849.667596,18.52185503
MEX,2005,23.39480446,8671.758919,18.6716632
MEX,2006,22.36966305,9512.635753,18.86862691
MEX,2007,21.36375483,10134.33271,19.12343879
MEX,2008,20.49690008,10523.76854,19.41025758
MEX,2009,19.88891904,8423.569332,19.70329965
MEX,2010,19.65963197,9728.800784,19.97680522
MEX,2011,22.47363362,10664.4944,20.26572194
MEX,2012,20.1560213,10744.13352,20.60916411
MEX,2013,20.87393174,11216.80085,20.98758066
MEX,2014,19.66785024,11391.37735,21.38133376
MEX,2015,19.48648534,10021.23861,21.77047274
MEX,2016,18.84491824,9097.923977,22.38705864
MEX,2017,18.30022855,9649.278168,23.27007076
MEX,2018,16.65218627,10084.79376,24.10943727
MEX,2019,14.7051078,10369.55536,24.5937684
MEX,2020,14.99234402,8841.27075,24.74020988
FSM,1990,12.43750547,1459.043692,111.9221694
FSM,1991,12.32080234,1617.455282,113.7376692
FSM,1992,12.24651964,1699.330191,115.2153043
FSM,1993,12.2072815,1853.062597,116.3155163
FSM,1994,12.19571206,1856.520743,117.0005922
FSM,1995,12.20443545,2010.117935,117.2371853
FSM,1996,12.31482687,1973.938217,116.8768938
FSM,1997,12.55484641,1860.308271,115.9885129
FSM,1998,12.83699549,1965.155283,114.8700022
FSM,1999,13.07377552,1971.172099,113.8193624
FSM,2000,13.17768793,2081.966013,113.1378821
FSM,2001,13.1352254,2144.537,112.7826026
FSM,2002,13.01651081,2156.705322,112.501905
FSM,2003,12.85949085,2185.80309,112.2818029
FSM,2004,12.70211223,2146.401608,112.1086251
FSM,2005,12.58232164,2246.453703,111.9711974
FSM,2006,12.49616846,2289.751556,111.8595882
FSM,2007,12.41143267,2336.978522,111.7799893
FSM,2008,12.32365691,2415.59356,111.7453005
FSM,2009,12.22838379,2596.261474,111.7675788
FSM,2010,12.12115593,2761.243258,111.8587547
FSM,2011,11.9522661,2890.50493,112.1696514
FSM,2012,12.01310275,3033.169895,112.7137449
FSM,2013,12.22625086,2933.883334,113.2958831
FSM,2014,11.76059725,2945.41496,113.7214081
FSM,2015,12.60656117,2911.16211,113.7959064
FSM,2016,11.56496763,2979.601192,112.9167409
FSM,2017,11.44238489,3279.10779,111.168114
FSM,2018,12.0885597,3566.586904,109.3850807
FSM,2019,12.33587911,3572.659183,108.404916
FSM,2020,12.11442033,3353.88943,108.9718985
MDA,1990,34.66767811,1206.502087,91.23004749
MDA,1991,34.29935649,1037.899503,90.69807871
MDA,1992,33.87652544,778.0176674,90.16605597
MDA,1993,33.40584154,796.989285,89.65987229
MDA,1994,32.89396133,573.7986472,89.19518098
MDA,1995,32.34754138,593.593177,88.78344184
MDA,1996,31.74993542,575.1454551,88.35317767
MDA,1997,31.08498124,657.2921346,87.83880695
MDA,1998,30.36006142,578.7346276,87.25200582
MDA,1999,29.58255854,399.4998186,86.59790643
MDA,2000,28.75985518,440.538684,85.8808128
MDA,2001,27.69582869,507.4040763,84.86235641
MDA,2002,26.33698512,570.7998662,83.51310019
MDA,2003,24.90465009,682.319096,82.13293668
MDA,2004,23.62014921,897.1784947,81.01049423
MDA,2005,22.70480811,1034.391977,80.43668665
MDA,2006,22.04607134,1183.024814,80.41738582
MDA,2007,21.42512786,1531.216186,80.67396892
MDA,2008,20.90391983,2110.553054,81.04496749
MDA,2009,20.5443894,1898.439757,81.36613035
MDA,2010,20.40847874,2436.799351,81.47270085
MDA,2011,20.71069661,2941.362241,81.27797404
MDA,2012,20.38358467,3044.808432,80.87979295
MDA,2013,19.97948649,3321.043978,80.37797123
MDA,2014,18.73711634,3289.957586,79.8715572
MDA,2015,18.14789892,2749.551371,79.46090305
MDA,2016,17.05611986,2847.087948,79.09943586
MDA,2017,15.14239195,3453.267277,78.72621403
MDA,2018,17.08079376,4156.44982,78.41103158
MDA,2019,15.77281701,4405.334182,78.22321273
MDA,2020,14.7583463,4375.778893,78.48078322
MCO,1990,10.4915324,81734.8665,104.4962819
MCO,1991,10.18907442,80997.25209,104.4307856
MCO,1992,10.00767885,88614.92637,104.385845
MCO,1993,9.921492714,82685.45593,104.3287995
MCO,1994,9.904663009,86703.81305,104.2439465
MCO,1995,9.931336743,99032.23751,104.133567
MCO,1996,10.59341185,98561.01374,103.9388557
MCO,1997,12.11463816,88581.70447,103.6731466
MCO,1998,13.91694049,90947.20512,103.327614
MCO,1999,15.42224369,89698.19936,102.9239465
MCO,2000,16.05247257,81789.02065,102.5551683
MCO,2001,15.98367165,82402.78096,102.2299178
MCO,2002,15.80260804,90051.44599,101.9049855
MCO,2003,15.54729048,111110.4513,101.5778439
MCO,2004,15.25572769,125160.2281,101.2083945
MCO,2005,14.96592841,130538.7426,100.8905877
MCO,2006,14.58960226,143083.4611,100.5536932
MCO,2007,14.09170618,184558.5566,100.1276145
MCO,2008,13.59011984,204263.7971,99.74056441
MCO,2009,13.20272295,169150.2673,99.36449007
MCO,2010,13.04739516,161853.9206,99.07592508
MCO,2011,14.11977809,179363.9842,98.81373043
MCO,2012,12.61696456,165444.6514,98.41849212
MCO,2013,11.78031564,184940.6638,98.04317183
MCO,2014,10.91377284,195693.5707,97.74271661
MCO,2015,11.8411029,170437.1012,97.55843376
MCO,2016,10.47251971,173604.7536,97.47775419
MCO,2017,10.37645663,170663.3752,97.40037577
MCO,2018,10.69549157,188298.3157,97.30993358
MCO,2019,9.659078932,193746.7856,97.25004061
MCO,2020,9.581069572,176891.8865,97.06993604
MNG,1990,19.90871319,1220.171277,91.68841517
MNG,1991,19.84150768,1098.680174,91.73642098
MNG,1992,19.81809441,607.8134247,91.90769347
MNG,1993,19.83636901,354.8986131,92.18286801
MNG,1994,19.89422713,422.8643494,92.55091058
MNG,1995,19.98956441,652.6745628,92.99938992
MNG,1996,20.19862718,595.581015,93.66765154
MNG,1997,20.53704546,515.2980049,94.58480757
MNG,1998,20.91179037,483.8780661,95.5789839
MNG,1999,21.22983304,448.6603683,96.48700556
MNG,2000,21.39814461,476.0275508,97.13583314
MNG,2001,21.36892324,524.4534836,97.48377795
MNG,2002,21.21574657,570.2492132,97.66506607
MNG,2003,21.02765499,643.1680689,97.78246583
MNG,2004,20.89368886,794.154552,97.93833162
MNG,2005,20.90288857,994.9001091,98.22401842
MNG,2006,21.25740732,1329.891796,98.92363704
MNG,2007,22.11441473,1627.687877,100.0182407
MNG,2008,23.49547583,2127.426786,101.1672026
MNG,2009,25.42215561,1703.327568,102.0177932
MNG,2010,27.9160191,2625.218814,102.2165725
MNG,2011,35.8767855,3736.042015,101.8111262
MNG,2012,38.23185898,4328.890019,101.198147
MNG,2013,36.11908619,4340.143105,100.5424756
MNG,2014,32.63102145,4126.239758,99.99878169
MNG,2015,33.60181626,3838.92127,99.72687421
MNG,2016,34.39485077,3619.900264,99.7786406
MNG,2017,31.40669659,3645.967087,100.0481338
MNG,2018,30.34078904,4107.642885,100.443506
MNG,2019,31.0839272,4347.546103,100.8706823
MNG,2020,29.65478665,4001.251931,101.7147365
MNE,1997,27.68762447,1375.326681,111.5287861
MNE,1998,26.76737294,1405.816327,112.3806132
MNE,1999,26.04980157,1367.902573,113.135596
MNE,2000,25.77192927,1627.065119,113.654421
MNE,2001,25.82354806,1909.598702,114.0370944
MNE,2002,25.91629357,2106.635068,114.4375055
MNE,2003,26.01995019,2789.159065,114.791908
MNE,2004,26.10430229,3380.165121,115.0402666
MNE,2005,26.13913424,3674.617924,115.108196
MNE,2006,25.91940923,4425.678873,114.467477
MNE,2007,25.39544959,5976.394145,112.9265439
MNE,2008,24.77007841,7367.751909,110.9371861
MNE,2009,24.24611877,6727.107767,108.947668
MNE,2010,24.02639376,6688.402596,107.4051916
MNE,2011,26.80963573,7328.789431,106.1314861
MNE,2012,25.15272565,6586.399703,104.7669474
MNE,2013,23.03281976,7188.863616,103.4962435
MNE,2014,22.89337515,7387.872969,102.5013257
MNE,2015,22.52261353,6517.192675,101.968468
MNE,2016,20.78183612,7033.439624,101.8999651
MNE,2017,21.18858349,7803.358245,102.0758298
MNE,2018,22.0010575,8850.374925,102.3562918
MNE,2019,18.32319576,8909.653876,102.6036252
MNE,2020,17.98241006,7677.371321,102.7980874
MAR,1990,20.51348992,1229.071045,46.03395549
MAR,1991,20.58957291,1292.233765,46.69999712
MAR,1992,20.78790116,1327.029541,47.35315969
MAR,1993,21.08028631,1226.430542,47.98158489
MAR,1994,21.43854002,1358.794434,48.57674415
MAR,1995,21.83447396,1466.788208,49.1290402
MAR,1996,22.54478394,1596.832397,49.70109397
MAR,1997,23.65674764,1426.301147,50.3192614
MAR,1998,24.8580494,1668.497559,50.90791207
MAR,1999,25.83637358,1635.656738,51.39340051
MAR,2000,26.27940453,1499.107422,51.7009497
MAR,2001,26.33670857,1506.245239,51.82770401
MAR,2002,26.37323323,1596.02063,51.83813692
MAR,2003,26.39973473,1941.872559,51.75231646
MAR,2004,26.42696929,2183.55542,51.59301739
MAR,2005,26.46569312,2242.988281,51.38249472
MAR,2006,26.5559544,2438.126465,51.06181253
MAR,2007,26.70157107,2755.585938,50.6027037
MAR,2008,26.85895401,3183.200439,50.07521916
MAR,2009,26.98451409,3119.588623,49.5492512
MAR,2010,27.03466219,3067.985352,49.09445771
MAR,2011,25.10259658,3301.98877,48.68570766
MAR,2012,23.51702778,3164.177246,48.26764101
MAR,2013,22.62626166,3379.743164,47.86371006
MAR,2014,22.57564637,3435.406982,47.49751363
MAR,2015,25.65354879,3146.247803,47.19218378
MAR,2016,24.75459437,3140.855469,46.85649694
MAR,2017,28.01615651,3296.526611,46.469405
MAR,2018,23.18562838,3501.697998,46.15821268
MAR,2019,20.92990599,3508.097656,46.05166938
MAR,2020,21.32126421,3268.030273,46.7425618
MOZ,1991,19.35704016,288.7080925,25.64662972
MOZ,1992,19.15491843,205.5852161,25.66609375
MOZ,1993,19.02848213,205.1898442,25.70465891
MOZ,1994,18.96332968,196.7631432,25.75749868
MOZ,1995,18.94505949,191.8260969,25.8222416
MOZ,1996,19.08157655,244.362651,25.91495981
MOZ,1997,19.40658147,287.5320915,26.05209761
MOZ,1998,19.79436613,320.1251217,26.23133828
MOZ,1999,20.11922244,354.4062457,26.45149756
MOZ,2000,20.25544227,327.1262398,26.71056294
MOZ,2001,20.18400714,304.7921386,27.02127545
MOZ,2002,20.01364981,313.8866617,27.38130942
MOZ,2003,19.81028909,339.4887378,27.76455767
MOZ,2004,19.63984379,400.0569732,28.14491255
